timestamp,direction,score,s15,s5,s1,passed,rejection,rr,adx,regime,spread_pct,vol_ratio,fear_greed
1772655253143,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,4.086302713344644e-06,0,10
1772655254152,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,4.086302713344644e-06,0,10
1772655255163,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.172605426689289e-06,0,10
1772655256175,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.990600735602535e-05,0,10
1772655257190,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.854367450800366e-05,0,10
1772655258199,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.854367450800366e-05,0,10
1772655259207,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.402223069793889e-05,0,10
1772655260219,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.538351518127457e-05,0,10
1772655261231,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.538351518127457e-05,0,10
1772655262241,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00010625255414797589,0,10
1772655263253,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.811061163329247e-05,0,10
1772655264263,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00010625255414797589,0,10
1772655265278,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.7244244653316986e-05,0,10
1772655266287,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00010625255414797589,0,10
1772655267297,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,9.262917001543243e-05,0,10
1772655268309,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.451781627986965e-05,0,10
1772655269320,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.451781627986965e-05,0,10
1772655270325,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.538351518127457e-05,0,10
1772655271328,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00010625255414797589,0,10
1772655272330,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00010489019903251854,0,10
1772655273334,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.5881997163798702e-05,0,10
1772655274336,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.22598933933366e-05,0,10
1772655275338,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.22598933933366e-05,0,10
1772655276340,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3622122326658493e-05,0,10
1772655277343,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3622122326658493e-05,0,10
1772655278345,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.22598933933366e-05,0,10
1772655279350,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.22598933933366e-05,0,10
1772655280352,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,4.631673014775281e-05,0,10
1772655281359,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.4490716144236924e-05,0,10
1772655282364,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.724543230287788e-06,0,10
1772655283371,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.724543230287788e-06,0,10
1772655284386,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.2260561451898128e-05,0,10
1772655285391,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.2260561451898128e-05,0,10
1772655286393,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.675194568290889e-05,0,10
1772655287399,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.811571497660225e-06,0,10
1772655288408,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.000128062603539898,0,10
1772655289419,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.9073153718640727e-05,0,10
1772655290423,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011171403387111047,0,10
1772655291428,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011171403387111047,0,10
1772655292440,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011171403387111047,0,10
1772655293454,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.9073153718640727e-05,0,10
1772655294463,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.771076146741711e-05,0,10
1772655295473,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.771076146741711e-05,0,10
1772655296483,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011035166760450808,0,10
1772655297497,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.1797949357993455e-05,0,10
1772655298505,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.997242536862118e-05,0,10
1772655299520,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.997242536862118e-05,0,10
1772655300527,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.0408513316663416e-05,0,10
1772655301543,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.9073153718640727e-05,0,10
1772655302553,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.4494724909835645e-06,0,10
1772655303563,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.4494724909835645e-06,0,10
1772655304574,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011171418606674908,0,10
1772655305584,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,7.356787862926938e-05,0,10
1772655306602,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,7.356787862926938e-05,0,10
1772655307633,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00010626471357556726,0,10
1772655308658,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.4489231564818925e-06,0,10
1772655309689,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.4489231564818925e-06,0,10
1772655310699,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.2260077102183373e-05,0,10
1772655311724,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3622307891402961e-05,0,10
1772655312752,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.9071231047884852e-05,0,10
1772655313771,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.9071231047884852e-05,0,10
1772655314784,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.8110611633292465e-06,0,10
1772655315809,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.8110611633292465e-06,0,10
1772655316829,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3622122326658493e-05,0,10
1772655317847,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3622122326658493e-05,0,10
1772655318864,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.6346546791950546e-05,0,10
1772655319883,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.6346546791950546e-05,0,10
1772655320911,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.7243873533542604e-06,0,10
1772655321936,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.718039530852569e-05,0,10
1772655322961,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00024522626209782893,0,10
1772655323983,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.7241275981366966e-05,0,10
1772655325015,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.7241275981366966e-05,0,10
1772655326035,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.315476920139323e-05,0,10
1772655327064,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.315476920139323e-05,0,10
1772655328091,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,4.7671583650008855e-05,0,10
1772655329113,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655330140,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655331164,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655332177,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.129287095807568e-05,0,10
1772655333195,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.129287095807568e-05,0,10
1772655334198,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,7.491452933244345e-05,0,10
1772655335202,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655336207,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655337214,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655338221,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655339232,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655340242,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.447958377518717e-06,0,10
1772655341253,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.447958377518717e-06,0,10
1772655342257,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.447958377518717e-06,0,10
1772655343281,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.447958377518717e-06,0,10
1772655344282,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.809947971997494e-06,0,10
1772655345295,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.17193756647627e-06,0,10
1772655346303,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.17193756647627e-06,0,10
1772655347305,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.81357086432256e-05,0,10
1772655348318,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.315350775638546e-05,0,10
1772655349325,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.677371904874683e-05,0,10
1772655350334,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,9.533667465639159e-06,0,10
1772655351342,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.677371904874683e-05,0,10
1772655352350,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.677371904874683e-05,0,10
1772655353355,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.949769823750619e-05,0,10
1772655354366,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.587744984533701e-05,0,10
1772655355381,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,7.354743809749366e-05,0,10
1772655356391,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.9066815569337556e-05,0,10
1772655357403,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.3152561762823655e-05,0,10
1772655358414,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,7.763340688073179e-05,0,10
1772655359423,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,7.763340688073179e-05,0,10
1772655360433,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.3152561762823655e-05,0,10
1772655361442,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.3152561762823655e-05,0,10
1772655362445,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.308181788453627e-05,0,10
1772655363449,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.308181788453627e-05,0,10
1772655364459,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.677221654745781e-05,0,10
1772655365472,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.401263909125328e-05,0,10
1772655366485,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.677221654745781e-05,0,10
1772655367486,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.813415049374069e-05,0,10
1772655368487,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.813415049374069e-05,0,10
1772655369502,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,3.813415049374069e-05,0,10
1772655370507,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.444381489911809e-05,0,10
1772655371523,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,8.444381489911809e-05,0,10
1772655372531,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3618412093942635e-06,0,10
1772655373547,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0001075977641456217,0,10
1772655374554,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.0428174538323256e-05,0,10
1772655375557,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.0428174538323256e-05,0,10
1772655376562,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0001075977641456217,0,10
1772655377569,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0001075977641456217,0,10
1772655378573,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011032175817458715,0,10
1772655379580,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.673494514107193e-05,0,10
1772655380587,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.673494514107193e-05,0,10
1772655381596,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3618467732514332e-06,0,10
1772655382601,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3618467732514332e-06,0,10
1772655383611,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3618467732514332e-06,0,10
1772655384618,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.6342161278026324e-05,0,10
1772655385621,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,4.766463706102572e-05,0,10
1772655386629,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.723571146447641e-06,0,10
1772655387632,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011576485841957816,0,10
1772655388639,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011304082544321415,0,10
1772655389645,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011304082544321415,0,10
1772655390656,STALE_MICRO,0,0,0,0,False,STALE_MICRO,0,0,RANGE,0.00011304082544321415,0,10
1772655391665,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011304082544321415,0,10
1772655392673,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011304082544321415,0,10
1772655393683,STALE_MICRO,0,0,0,0,False,STALE_MICRO,0,0,RANGE,0.00011304082544321415,0,10
1772655394685,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011304082544321415,0,10
1772655395695,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00011304082544321415,0,10
1772655396703,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013210795262632094,0,10
1772655397709,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013210795262632094,0,10
1772655398719,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013210795262632094,0,10
1772655399727,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013210795262632094,0,10
1772655400737,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013210795262632094,0,10
1772655401743,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013483182793816502,0,10
1772655402749,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013483182793816502,0,10
1772655403756,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013483182793816502,0,10
1772655404764,STALE_MICRO,0,0,0,0,False,STALE_MICRO,0,0,RANGE,0.00013483182793816502,0,10
1772655405772,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00012121063548432818,0,10
1772655406781,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00013891764090603024,0,10
1772655407790,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,2.7234932613571657e-06,0,10
1772655408800,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0003037253342339088,0,10
1772655409809,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655410814,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655411824,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655412832,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655413838,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655414849,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655415858,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655416870,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655417878,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033777525959647237,0,10
1772655418888,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655419899,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00033641326258208876,0,10
1772655420908,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00030371540640666416,0,10
1772655421921,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00030371540640666416,0,10
1772655422926,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0008417141549624137,0,10
1772655423938,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0006577227269756589,0,10
1772655424943,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0014464408294016622,0,10
1772655425945,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0016221384442724111,0,10
1772655426958,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0003850717349182901,0,10
1772655427968,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0010623576713119844,0,10
1772655428978,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0005840175232485088,0,10
1772655429985,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00017682503842544105,0,10
1772655430994,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00023123274255634597,0,10
1772655432005,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0005852083818171672,0,10
1772655433013,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.00021762193629117814,0,10
1772655434027,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,0.0005836909404090215,0,10
1772655435043,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,6.527841242904931e-05,0,10
1772655436052,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,5.032007648647668e-05,0,10
1772655437061,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,4.6239881625823875e-05,0,10
1772655438066,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,9.518629317338722e-06,0,10
1772655439068,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655440078,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655441086,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655442095,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655443108,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655444117,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655445127,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655446138,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655447147,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655448163,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655449175,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,1.3598060373459955e-06,0,10
1772655450179,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,9.518732866241266e-06,0,10
1772655451185,COOLDOWN,0,0,0,0,False,COOLDOWN,0,0,RANGE,4.895541385671116e-05,0,10
